Date,Open,High,Low,Close,Change_Pct,Volume
2020-10-30,29439.35,30530.69,29439.35,30530.69,3.71,0
2020-11-02,30527.69,30554.27,30364.15,30479.39,-0.17,0
2020-11-03,30479.39,30735.46,30408.13,30733.47,0.83,0
2020-11-04,30733.47,30761.5,30724.21,30741.88,0.03,0
2020-11-05,30741.88,30772.77,30722.48,30738.92,-0.01,0
2020-11-06,30738.92,31016.17,30509.12,31016.17,0.9,0
2020-11-09,31016.17,32243.05,31016.17,32243.05,3.96,0
2020-11-10,32243.05,32647.1,32226.71,32647.1,1.25,0
2020-11-11,32648.02,33268.36,32585.04,33268.36,1.9,0
2020-11-12,33291.27,35342.46,33291.27,35342.46,6.23,0
2020-11-13,35344.01,35814.18,34552.6,35037.46,-0.86,0
2020-11-16,35041.4,35245.62,34685.94,34795.82,-0.69,0
2020-11-17,34769.66,34769.66,34126.23,34242.83,-1.59,0
2020-11-18,34242.83,34832.04,34226.75,34818.01,1.68,0
2020-11-19,34818.01,34869.53,34633.36,34643.65,-0.5,0
2020-11-20,34643.65,34665.08,34064.25,34136.82,-1.46,0
2020-11-23,34136.82,34250.45,33582.38,34121.78,-0.04,0
2020-11-24,34119.74,34343.56,34095.69,34340.56,0.64,0
2020-11-25,34340.56,34820.77,34340.56,34769.0,1.25,0
2020-11-26,34769.0,34882.52,34768.73,34803.0,0.1,0
2020-11-27,34803.0,34885.51,34748.26,34885.51,0.24,0
2020-11-30,34885.51,35184.93,34765.94,35042.14,0.45,0
2020-12-01,35048.15,35204.16,35048.15,35147.62,0.3,0
2020-12-02,35147.62,35172.68,35031.65,35056.82,-0.26,0
2020-12-03,35056.82,35195.09,34952.99,34968.94,-0.25,0
2020-12-04,34968.94,35140.8,34455.93,35137.99,0.48,0
2020-12-07,35137.99,35140.81,35064.36,35064.36,-0.21,0
2020-12-08,35064.36,35081.67,35020.79,35033.74,-0.09,0
2020-12-09,35033.74,35039.8,35001.14,35021.26,-0.04,0
2020-12-10,35021.26,35021.26,34501.85,34577.26,-1.27,0
2020-12-11,34576.49,34666.79,34145.13,34250.74,-0.94,0
2020-12-14,34250.74,34877.29,34206.48,34843.44,1.73,0
2020-12-15,34843.44,35227.32,34834.78,35225.22,1.1,0
2020-12-16,35225.22,35554.11,35225.22,35493.15,0.76,0
2020-12-17,35493.15,36239.62,35493.15,36239.62,2.1,0
2020-12-18,36239.62,36808.29,36239.62,36804.75,1.56,0
2020-12-21,36798.74,37494.76,36798.74,37443.4,1.74,0
2020-12-22,37443.4,37952.36,37443.4,37893.61,1.2,0
2020-12-23,37893.61,38809.25,37893.19,38803.74,2.4,0
2020-12-24,38803.74,38873.1,38798.18,38800.01,-0.01,0
2020-12-29,38800.01,39134.37,38775.26,39110.17,0.8,0
2020-12-30,39110.17,39601.97,39107.5,39512.31,1.03,0
2020-12-31,39515.31,40279.29,39507.24,40270.72,1.92,0
2021-01-04,40287.71,41154.33,40284.0,41147.39,2.18,0
2021-01-05,41148.02,41149.86,40142.94,40396.14,-1.83,0
2021-01-06,40396.14,40465.15,40388.3,40452.07,0.14,0
2021-01-07,40465.15,40620.02,40310.36,40590.85,0.34,0
2021-01-08,40590.85,40657.3,40004.27,40123.71,-1.15,0
2021-01-11,40120.22,40150.78,40095.09,40150.78,0.07,0
2021-01-12,40150.78,40295.95,39724.26,40295.95,0.36,0
2021-01-13,40295.95,40553.56,40295.95,40341.05,0.11,0
2021-01-14,40345.72,40963.14,40345.72,40963.14,1.54,0
2021-01-15,40963.14,41202.65,40963.14,41176.14,0.52,0
2021-01-18,41176.14,41234.99,40830.65,41082.38,-0.23,0
2021-01-19,41080.94,41109.33,41034.75,41051.63,-0.07,0
2021-01-20,41051.63,41147.72,41050.2,41147.72,0.23,0
2021-01-21,41147.72,41157.7,40997.39,41099.15,-0.12,0
2021-01-22,41100.62,41100.62,40997.06,41001.99,-0.24,0
2021-01-25,41001.99,41092.23,40973.85,41088.96,0.21,0
2021-01-26,41088.96,41589.56,41087.4,41584.94,1.21,0
2021-01-27,41584.94,41936.48,41584.94,41930.73,0.83,0
2021-01-28,41928.57,42192.82,41924.82,42169.41,0.57,0
2021-01-29,42170.25,42444.22,42126.97,42412.66,0.58,0
2021-02-01,42412.66,42472.56,42338.85,42357.9,-0.13,0
2021-02-02,42357.9,42374.14,42023.46,42043.79,-0.74,0
2021-02-03,42043.79,42043.79,41953.9,42000.01,-0.1,0
2021-02-04,42000.01,42033.76,41758.03,41785.8,-0.51,0
2021-02-05,41785.8,41785.8,41522.14,41709.09,-0.18,0
2021-02-08,41709.09,41737.05,41536.7,41566.86,-0.34,0
2021-02-09,41564.31,41573.18,41510.16,41510.16,-0.14,0
2021-02-10,41510.16,41510.16,40659.98,40696.01,-1.96,0
2021-02-11,40697.56,41016.74,40326.21,41014.3,0.78,0
2021-02-12,41014.3,41024.81,39918.38,40439.85,-1.4,0
2021-02-15,40439.85,40573.31,40361.3,40573.31,0.33,0
2021-02-16,40571.67,40641.6,40494.35,40494.35,-0.19,0
2021-02-17,40494.35,40581.13,40237.64,40465.32,-0.07,0
2021-02-18,40465.32,40473.43,40196.5,40212.19,-0.63,0
2021-02-19,40212.19,40235.53,40128.24,40186.7,-0.06,0
2021-02-22,40186.7,40235.62,40146.46,40154.09,-0.08,0
2021-02-23,40154.09,40229.25,40132.11,40164.86,0.03,0
2021-02-24,40149.18,40304.02,40149.18,40221.3,0.14,0
2021-02-25,40221.3,40221.41,40088.05,40095.49,-0.31,0
2021-02-26,40095.49,40095.49,39792.23,39799.89,-0.74,0
2021-03-01,39799.89,39984.05,39799.89,39931.63,0.33,0
2021-03-02,39931.63,39939.18,39668.22,39697.62,-0.59,0
2021-03-03,39697.62,39722.41,39459.18,39522.06,-0.44,0
2021-03-04,39525.06,39566.7,39327.13,39364.67,-0.4,0
2021-03-05,39364.67,39373.19,39227.15,39331.61,-0.08,0
2021-03-08,39331.61,39412.27,39319.17,39396.57,0.17,0
2021-03-09,39396.57,39396.57,38683.85,38686.85,-1.8,0
2021-03-10,38686.85,38966.38,38677.3,38931.25,0.63,0
2021-03-11,38931.25,38937.07,38666.54,38707.87,-0.57,0
2021-03-12,38697.17,38704.44,38486.13,38648.48,-0.15,0
2021-03-15,38646.39,38653.42,38528.55,38561.84,-0.22,0
2021-03-16,38541.25,38846.27,38531.86,38720.81,0.41,0
2021-03-17,38720.81,38720.81,38643.06,38706.13,-0.04,0
2021-03-18,38706.13,38930.82,38706.13,38914.84,0.54,0
2021-03-19,38923.84,39053.85,38309.63,38382.39,-1.37,0
2021-03-22,38392.58,38722.87,38379.19,38722.87,0.89,0
2021-03-23,38722.87,38952.06,38696.85,38704.97,-0.05,0
2021-03-24,38707.78,39110.55,38695.24,39085.78,0.98,0
2021-03-25,39085.78,39293.14,39085.78,39293.14,0.53,0
2021-03-26,39291.89,39292.69,39156.01,39216.7,-0.19,0
2021-03-29,39216.2,39523.05,39205.53,39493.37,0.71,0
2021-03-30,39498.99,39572.26,39247.36,39267.11,-0.57,0
2021-03-31,39267.11,39271.46,39014.82,39045.13,-0.57,0
2021-04-01,39053.44,39053.44,38881.17,38930.68,-0.29,0
2021-04-06,38917.02,38928.89,38740.85,38766.61,-0.42,0
2021-04-07,38766.61,38785.59,38596.16,38774.03,0.02,0
2021-04-08,38774.03,38889.35,38749.95,38876.25,0.26,0
2021-04-09,38799.83,38895.88,38715.16,38866.39,-0.03,0
2021-04-12,38866.39,38874.45,38712.55,38712.55,-0.4,0
2021-04-13,38715.37,38751.16,38586.28,38601.83,-0.29,0
2021-04-14,38601.83,38636.15,38578.27,38636.15,0.09,0
2021-04-15,38646.59,38647.14,38570.87,38571.89,-0.17,0
2021-04-16,38571.98,38808.01,38540.66,38808.01,0.61,0
2021-04-19,38816.45,38857.73,38806.28,38854.73,0.12,0
2021-04-20,38848.02,39026.75,38841.84,39015.58,0.41,0
2021-04-21,39015.58,39138.66,38975.68,39128.34,0.29,0
2021-04-22,39128.34,39151.08,39099.93,39131.8,0.01,0
2021-04-23,39131.8,39303.64,39125.9,39301.82,0.43,0
2021-04-26,39301.82,39332.42,39256.36,39319.75,0.05,0
2021-04-27,39318.52,39327.41,39272.01,39308.23,-0.03,0
2021-04-28,39305.48,39338.82,39268.19,39306.65,-0.0,0
2021-04-29,38781.48,39468.34,38738.06,39460.65,0.39,0
2021-04-30,39450.91,39840.28,39356.83,39840.28,0.96,0
2021-05-04,39834.42,39875.66,39783.59,39801.78,-0.1,0
2021-05-05,39801.78,39805.18,39456.64,39456.64,-0.87,0
2021-05-06,39433.81,39450.68,39037.63,39114.73,-0.87,0
2021-05-07,39114.73,39199.15,39109.37,39198.75,0.21,0
2021-05-10,39198.75,39409.17,39198.75,39312.74,0.29,0
2021-05-11,39312.86,39436.28,39280.91,39382.96,0.18,0
2021-05-14,39382.96,39494.7,39377.01,39494.7,0.28,0
2021-05-17,39483.51,39483.51,39303.31,39307.19,-0.47,0
2021-05-18,39306.47,39308.06,38850.57,39023.28,-0.72,0
2021-05-19,39022.52,39105.55,38416.5,38446.09,-1.48,0
2021-05-20,38445.09,38453.56,38284.56,38328.13,-0.31,0
2021-05-21,38328.13,38331.63,38282.64,38324.07,-0.01,0
2021-05-24,38324.07,38382.35,38324.07,38341.66,0.05,0
2021-05-25,38287.58,38288.39,38246.33,38256.76,-0.22,0
2021-05-26,38256.76,38271.94,38226.89,38233.68,-0.06,0
2021-05-27,38233.68,38300.48,38056.21,38056.21,-0.46,0
2021-05-28,38044.58,38257.1,37563.79,38256.99,0.53,0
2021-05-31,38256.24,38441.83,38256.24,38437.88,0.47,0
2021-06-01,38437.88,38457.39,38395.37,38414.37,-0.06,0
2021-06-02,38414.37,38488.3,38370.69,38482.52,0.18,0
2021-06-03,38482.52,38551.06,38438.16,38551.06,0.18,0
2021-06-04,38548.24,38726.1,38529.7,38726.1,0.45,0
2021-06-07,38726.1,38726.1,38669.01,38688.98,-0.1,0
2021-06-08,38686.4,38881.7,38661.48,38881.7,0.5,0
2021-06-09,38881.7,39177.51,38881.7,39170.95,0.74,0
2021-06-10,39170.95,39210.1,39159.5,39210.1,0.1,0
2021-06-11,39210.1,39262.71,39130.07,39157.29,-0.13,0
2021-06-15,39156.28,39168.59,38491.86,38501.03,-1.68,0
2021-06-16,38507.29,38557.23,38455.41,38557.11,0.15,0
2021-06-17,38570.72,38624.53,38570.72,38614.45,0.15,0
2021-06-18,38615.11,38648.91,38607.39,38641.33,0.07,0
2021-06-21,38648.91,38678.48,38623.99,38678.48,0.1,0
2021-06-22,38545.3,38545.3,37831.2,37847.07,-2.15,0
2021-06-23,37847.07,37851.38,37804.46,37804.46,-0.11,0
2021-06-24,37804.46,37965.04,37800.89,37941.85,0.36,0
2021-06-25,37954.35,38036.47,37639.93,37653.12,-0.76,0
2021-06-28,37658.26,37671.53,37634.8,37656.68,0.01,0
2021-06-29,37585.25,37612.72,37555.3,37612.72,-0.12,0
2021-06-30,37640.75,37907.42,37640.75,37907.28,0.78,0
2021-07-01,37907.43,37911.82,37892.2,37898.59,-0.02,0
2021-07-02,37898.56,38219.88,37890.5,38219.88,0.85,0
2021-07-05,38212.01,38243.0,38189.99,38224.74,0.01,0
2021-07-06,38220.01,38416.78,38220.01,38413.33,0.49,0
2021-07-07,38421.6,38497.97,38403.3,38478.26,0.17,0
2021-07-08,38501.31,38501.31,38425.98,38467.64,-0.03,0
2021-07-09,38468.5,38472.14,37980.21,37994.19,-1.23,0
2021-07-12,37994.19,37994.27,37852.03,37857.89,-0.36,0
2021-07-13,37857.89,37881.58,37846.94,37857.24,-0.0,0
2021-07-14,37857.24,37872.55,37805.95,37872.55,0.04,0
2021-07-15,37872.55,37889.44,37855.92,37866.9,-0.01,0
2021-07-16,37868.05,37954.67,37868.05,37947.18,0.21,0
2021-07-19,37947.18,37953.35,37912.5,37952.65,0.01,0
2021-07-22,37952.65,38597.88,37933.38,38585.52,1.67,0
2021-07-23,38585.52,38667.9,38578.85,38667.9,0.21,0
2021-07-26,38667.9,38852.1,38662.82,38849.08,0.47,0
2021-07-27,38849.08,38882.79,38794.38,38802.15,-0.12,0
2021-07-28,38813.36,38829.61,38788.73,38791.03,-0.03,0
2021-07-29,38791.03,38791.03,38356.43,38484.82,-0.79,0
2021-07-30,38484.82,38560.99,38484.59,38547.08,0.16,0
2021-08-02,38547.08,38658.71,38532.78,38604.72,0.15,0
2021-08-03,38604.72,38927.75,38604.72,38917.99,0.81,0
2021-08-04,38917.99,38931.12,38894.15,38927.83,0.03,0
2021-08-05,38927.83,38950.74,38797.27,38801.51,-0.32,0
2021-08-06,38803.85,38894.87,38803.85,38811.11,0.02,0
2021-08-09,38810.75,38837.34,38551.25,38567.26,-0.63,0
2021-08-10,38565.04,39198.5,38544.57,39176.62,1.58,0
2021-08-11,39176.62,39451.5,39176.62,39448.46,0.69,0
2021-08-12,39448.46,39582.3,39356.59,39490.06,0.11,0
2021-08-13,39490.06,39534.46,39489.7,39533.97,0.11,0
2021-08-16,39522.34,39524.53,39474.46,39508.41,-0.06,0
2021-08-17,39505.4,39550.36,39257.85,39550.36,0.11,0
2021-08-18,39550.36,39550.38,39538.29,39545.67,-0.01,0
2021-08-19,39539.65,39670.29,39462.39,39670.29,0.32,0
2021-08-20,39666.88,39678.04,39472.65,39483.08,-0.47,0
2021-08-23,39483.15,39494.93,39424.95,39434.69,-0.12,0
2021-08-24,39434.69,39466.71,39429.68,39460.68,0.07,0
2021-08-25,39460.9,39481.65,39438.3,39450.0,-0.03,0
2021-08-26,39449.82,39482.35,39449.82,39477.18,0.07,0
2021-08-27,39477.41,39511.75,39462.4,39485.65,0.02,0
2021-08-30,39485.65,39534.81,39294.21,39326.67,-0.4,0
2021-08-31,39326.67,39334.88,39204.49,39219.61,-0.27,0
2021-09-01,39220.18,39233.36,39170.92,39184.22,-0.09,0
2021-09-02,39184.18,39252.19,39158.88,39252.19,0.17,0
2021-09-03,39252.19,39261.01,39220.04,39261.01,0.02,0
2021-09-06,39261.01,39290.84,39237.81,39252.98,-0.02,0
2021-09-07,39252.89,39273.75,39241.54,39251.29,-0.0,0
2021-09-08,39251.29,39258.21,39195.82,39204.52,-0.12,0
2021-09-09,39204.52,39216.34,39177.84,39201.33,-0.01,0
2021-09-10,39201.33,39201.33,38887.11,38921.78,-0.71,0
2021-09-13,38921.78,38943.24,38911.36,38915.62,-0.02,0
2021-09-14,38915.62,38936.99,38897.68,38920.5,0.01,0
2021-09-15,38920.5,38968.34,38858.01,38968.34,0.12,0
2021-09-16,38968.34,38968.34,38908.1,38911.31,-0.15,0
2021-09-17,38911.31,38943.87,38873.71,38943.87,0.08,0
2021-09-20,38943.87,38961.46,38900.92,38906.42,-0.1,0
2021-09-21,38906.42,38906.82,38849.57,38873.85,-0.08,0
2021-09-22,38873.85,38874.92,38846.86,38852.69,-0.05,0
2021-09-23,38852.69,38889.58,38848.18,38874.13,0.06,0
2021-09-24,38874.69,38962.28,38832.05,38962.28,0.23,0
2021-09-27,38962.28,38965.3,38511.97,38864.33,-0.25,0
2021-09-28,38864.33,38864.56,38841.84,38858.99,-0.01,0
2021-09-29,38858.99,39592.29,38854.32,39592.29,1.89,0
2021-09-30,39590.91,40221.17,39073.9,40221.17,1.59,0
2021-10-04,40221.17,40266.46,40221.17,40243.05,0.05,0
2021-10-05,40243.05,40722.95,40241.49,40716.66,1.18,0
2021-10-06,40716.66,40883.39,40716.66,40765.2,0.12,0
2021-10-07,40820.31,40842.93,40764.21,40829.15,0.16,0
2021-10-08,40829.15,40884.8,40808.72,40868.36,0.1,0
2021-10-11,40868.36,40877.68,40596.68,40714.22,-0.38,0
2021-10-12,40714.0,40914.83,40714.0,40897.19,0.45,0
2021-10-13,40896.96,41072.67,40896.96,41051.19,0.38,0
2021-10-14,41051.19,41144.99,41041.35,41129.98,0.19,0
2021-10-15,41129.98,41438.15,41023.53,41438.15,0.75,0
2021-10-18,41438.15,41438.93,41125.06,41144.67,-0.71,0
2021-10-20,41144.67,41278.17,41083.89,41249.71,0.26,0
2021-10-21,41249.71,41744.32,41230.41,41704.11,1.1,0
2021-10-22,41704.11,41770.57,41691.69,41763.26,0.14,0
2021-10-25,41763.26,41868.43,41738.33,41814.74,0.12,0
2021-10-26,41814.74,41856.59,41744.38,41814.94,0.0,0
2021-10-27,41814.94,41814.94,41766.41,41790.26,-0.06,0
2021-10-28,41779.27,41975.68,41778.54,41961.14,0.41,0
2021-10-29,41961.14,42054.18,41950.82,42038.6,0.18,0
2021-11-01,42038.6,42047.5,41976.79,41976.79,-0.15,0
2021-11-02,41977.1,42151.04,41969.42,42013.39,0.09,0
2021-11-03,42013.39,42042.45,41964.97,41975.45,-0.09,0
2021-11-04,41975.45,41985.99,41930.73,41943.83,-0.08,0
2021-11-05,41943.83,42014.5,41943.83,42014.5,0.17,0
2021-11-08,42013.72,43246.87,41976.3,43246.87,2.93,0
2021-11-09,43246.87,43895.46,43245.14,43730.55,1.12,0
2021-11-10,43730.55,44068.7,43685.97,43707.3,-0.05,0
2021-11-11,43707.3,43709.28,43589.26,43609.06,-0.22,0
2021-11-12,43549.28,43616.34,43247.79,43253.01,-0.82,0
2021-11-15,43253.01,43298.86,43176.42,43230.34,-0.05,0
2021-11-16,43230.34,43469.31,43175.64,43455.82,0.52,0
2021-11-17,43444.2,43495.91,43346.72,43349.9,-0.24,0
2021-11-18,43355.54,43362.77,43285.03,43285.97,-0.15,0
2021-11-19,43285.97,43288.25,43150.47,43199.27,-0.2,0
2021-11-22,43199.27,43290.2,43199.27,43266.27,0.16,0
2021-11-23,43260.13,43285.89,43234.57,43255.14,-0.03,0
2021-11-24,43265.36,43302.59,43233.98,43245.02,-0.02,0
2021-11-25,43250.34,43250.34,43094.14,43108.77,-0.32,0
2021-11-26,43108.77,43334.93,43069.97,43308.29,0.46,0
2021-11-29,43303.76,43319.46,43248.91,43270.94,-0.09,0
2021-11-30,43270.94,43275.21,43200.59,43248.05,-0.05,0
2021-12-01,43248.05,43248.3,42463.16,42463.16,-1.81,0
2021-12-02,42463.16,42465.57,42241.65,42247.98,-0.51,0
2021-12-03,42248.76,42263.97,42137.26,42167.91,-0.19,0
2021-12-06,42164.51,42192.71,41980.53,42008.6,-0.38,0
2021-12-07,42008.6,42041.37,41927.22,42018.92,0.02,0
2021-12-08,42018.14,42445.32,42000.96,42435.16,0.99,0
2021-12-09,42435.16,42446.44,41527.21,41685.22,-1.77,0
2021-12-10,41685.22,41882.97,41684.07,41882.97,0.47,0
2021-12-13,41882.97,42582.94,41816.06,42411.12,1.26,0
2021-12-14,42411.12,42411.12,42301.42,42317.52,-0.22,0
2021-12-15,42317.52,42374.92,42294.66,42357.36,0.09,0
2021-12-16,42357.36,42386.83,42262.85,42270.23,-0.21,0
2021-12-17,42270.23,42404.62,42270.23,42353.31,0.2,0
2021-12-20,42353.31,42464.09,42351.93,42394.71,0.1,0
2021-12-21,42391.31,42408.73,42377.62,42388.57,-0.01,0
2021-12-22,42388.57,42390.74,42240.71,42244.22,-0.34,0
2021-12-23,42244.22,42263.82,42207.99,42230.48,-0.03,0
2021-12-24,42230.48,42269.66,42217.46,42262.85,0.08,0
2021-12-29,42262.85,42295.21,41745.37,41807.1,-1.08,0
2021-12-30,41807.1,41815.32,41753.53,41813.27,0.01,0
2021-12-31,41822.29,42725.8,41768.16,42716.44,2.16,0
2022-01-04,42716.44,43052.31,42651.87,43026.23,0.73,0
2022-01-05,43026.23,43476.75,42479.57,43476.75,1.05,0
2022-01-06,43476.75,43607.94,43145.77,43607.94,0.3,0
2022-01-07,43605.21,43857.6,43605.21,43854.42,0.57,0
2022-01-10,43854.42,44345.64,43854.42,43897.13,0.1,0
2022-01-11,43897.13,44083.08,43855.54,43859.3,-0.09,0
2022-01-12,43859.3,44609.24,43858.36,44608.82,1.71,0
2022-01-13,44608.82,44621.66,44582.61,44604.74,-0.01,0
2022-01-14,44604.74,44614.64,44334.33,44454.67,-0.34,0
2022-01-17,44454.67,44768.94,44390.49,44399.66,-0.12,0
2022-01-18,44402.39,44663.47,44401.63,44655.89,0.58,0
2022-01-19,44655.89,45430.4,44352.61,45430.14,1.73,0
2022-01-20,45430.14,45890.52,45395.57,45890.52,1.01,0
2022-01-21,45890.52,45957.35,45875.04,45957.35,0.15,0
2022-01-24,45957.35,45966.26,45921.75,45928.27,-0.06,0
2022-01-25,45928.27,45939.66,45898.24,45939.51,0.02,0
2022-01-26,45939.51,46905.63,45939.51,46529.99,1.29,0
2022-01-27,46529.99,46769.16,46000.72,46009.23,-1.12,0
2022-01-28,46009.23,46207.24,46009.23,46205.05,0.43,0
2022-01-31,46206.65,46628.34,46183.34,46624.67,0.91,0
2022-02-01,46630.13,47126.27,46626.42,47111.21,1.04,0
2022-02-02,47113.95,47131.29,46901.44,46930.66,-0.38,0
2022-02-03,46930.66,47335.63,46860.85,47329.8,0.85,0
2022-02-04,47329.8,47329.8,47263.54,47279.92,-0.11,0
2022-02-07,47279.92,47324.09,47198.42,47203.39,-0.16,0
2022-02-08,47203.39,47203.39,47037.24,47057.24,-0.31,0
2022-02-09,47057.24,47157.23,47057.24,47157.23,0.21,0
2022-02-10,47157.23,47286.34,47154.06,47286.34,0.27,0
2022-02-11,47286.34,47301.44,47129.45,47202.3,-0.18,0
2022-02-14,47202.3,47232.47,47011.74,47066.77,-0.29,0
2022-02-15,47063.28,47107.99,47046.93,47064.82,-0.0,0
2022-02-16,47064.82,47199.41,47051.36,47109.25,0.09,0
2022-02-17,47109.25,47128.46,47074.78,47102.64,-0.01,0
2022-02-18,47102.64,47142.51,47091.67,47140.48,0.08,0
2022-02-21,47140.48,47243.74,47139.8,47233.91,0.2,0
2022-02-22,47233.91,47282.44,47233.91,47246.9,0.03,0
2022-02-23,47246.9,47265.69,47207.27,47207.27,-0.08,0
2022-02-24,47207.27,47295.28,47207.27,47272.04,0.14,0
2022-02-25,47272.04,47378.54,47264.97,47328.42,0.12,0
2022-02-28,47328.42,47394.53,47328.42,47394.53,0.14,0
2022-03-01,47394.53,47613.7,47358.48,47482.73,0.19,0
2022-03-02,47482.73,47486.15,47313.53,47360.79,-0.26,0
2022-03-03,47360.79,47404.02,47202.6,47296.07,-0.14,0
2022-03-04,47296.07,47298.15,47253.88,47268.61,-0.06,0
2022-03-07,47268.61,47309.8,47223.94,47262.61,-0.01,0
2022-03-08,47262.61,47283.62,47122.34,47154.35,-0.23,0
2022-03-09,47154.35,47292.91,47129.66,47287.09,0.28,0
2022-03-10,47287.09,47383.77,47180.59,47363.98,0.16,0
2022-03-11,47363.98,47437.48,47234.26,47437.48,0.16,0
2022-03-14,47437.48,47466.61,47358.72,47428.67,-0.02,0
2022-03-15,47428.67,47431.39,47334.64,47340.86,-0.19,0
2022-03-16,47340.86,47373.96,47338.48,47364.46,0.05,0
2022-03-17,47364.46,47398.8,47338.91,47353.22,-0.02,0
2022-03-18,47353.22,47353.22,47221.34,47282.67,-0.15,0
2022-03-21,47282.67,47282.67,47196.55,47251.93,-0.07,0
2022-03-22,47251.93,47251.93,47125.55,47156.56,-0.2,0
2022-03-23,47156.56,47167.97,47132.62,47163.94,0.02,0
2022-03-24,47016.5,47017.08,46931.38,46961.62,-0.43,0
2022-03-25,46958.68,46993.74,46957.13,46964.23,0.01,0
2022-03-28,46958.95,46966.36,46754.39,46898.23,-0.14,0
2022-03-29,46893.86,46905.13,46831.85,46843.09,-0.12,0
2022-03-30,46843.09,46916.17,46824.71,46904.48,0.13,0
2022-03-31,46904.48,46983.32,46832.26,46965.48,0.13,0
2022-04-01,46963.75,46973.78,46780.08,46842.86,-0.26,0
2022-04-04,46844.13,46844.13,46654.45,46687.85,-0.33,0
2022-04-05,46687.85,46792.3,46675.8,46777.37,0.19,0
2022-04-06,46775.76,46785.41,46751.63,46766.16,-0.02,0
2022-04-07,46771.62,46806.53,46524.68,46543.51,-0.48,0
2022-04-08,46543.51,46631.46,46542.14,46631.46,0.19,0
2022-04-11,46631.46,46871.63,46624.78,46867.95,0.51,0
2022-04-12,46872.25,47231.66,46872.25,47205.03,0.72,0
2022-04-13,47205.03,47388.15,47188.1,47367.31,0.34,0
2022-04-14,47367.31,47600.37,47367.31,47558.45,0.4,0
2022-04-19,47510.38,47551.72,47459.18,47545.86,-0.03,0
2022-04-20,47545.86,48138.71,47503.0,48138.71,1.25,0
2022-04-21,48138.71,48223.86,48132.09,48223.86,0.18,0
2022-04-22,48236.08,48459.65,48229.1,48459.65,0.49,0
2022-04-25,48459.65,48562.2,48089.55,48558.91,0.2,0
2022-04-26,48543.36,48662.06,48540.73,48568.57,0.02,0
2022-04-27,48568.57,48620.21,48551.58,48571.75,0.01,0
2022-04-28,48571.75,48853.68,48571.75,48837.76,0.55,0
2022-04-29,48840.49,49638.94,48840.43,49638.94,1.64,0
2022-05-04,49640.3,50132.88,49636.44,50126.41,0.98,0
2022-05-05,50126.41,50835.95,50113.49,50835.95,1.42,0
2022-05-06,50838.1,50993.59,50838.1,50937.01,0.2,0
2022-05-09,50935.79,51956.75,50922.91,51903.44,1.9,0
2022-05-10,51902.48,51902.48,51562.68,51805.41,-0.19,0
2022-05-11,51805.41,53064.58,51805.41,52838.45,1.99,0
2022-05-12,52844.84,53069.29,52843.48,52917.76,0.15,0
2022-05-13,52917.76,53100.21,52898.9,53100.21,0.34,0
2022-05-16,53098.46,53098.46,52896.88,52944.65,-0.29,0
2022-05-17,52944.44,52950.34,52756.62,52756.62,-0.36,0
2022-05-18,52756.62,52793.13,52721.34,52721.34,-0.07,0
2022-05-19,52721.34,53281.31,52717.88,53275.49,1.05,0
2022-05-20,53275.49,53774.61,52951.38,52979.96,-0.55,0
2022-05-23,52979.96,53009.5,52909.1,52911.51,-0.13,0
2022-05-24,52911.51,52911.51,51940.57,51949.64,-1.82,0
2022-05-25,51949.64,52594.84,51574.46,52591.41,1.24,0
2022-05-26,52591.41,53161.43,52587.01,53151.32,1.06,0
2022-05-27,53151.32,54290.84,53151.32,54085.3,1.76,0
2022-05-30,54085.3,54085.3,53735.83,53772.35,-0.58,0
2022-05-31,53772.14,53787.3,53608.72,53637.14,-0.25,0
2022-06-01,52990.28,53045.12,52952.24,52974.15,-1.24,0
2022-06-02,52974.15,52989.45,52831.61,52840.14,-0.25,0
2022-06-03,52815.78,52925.86,52803.19,52908.24,0.13,0
2022-06-06,52908.24,53090.16,52889.13,53086.86,0.34,0
2022-06-07,53086.46,53276.66,53046.72,53270.88,0.35,0
2022-06-08,53270.88,53270.88,53190.75,53193.98,-0.14,0
2022-06-09,53183.99,53206.08,53166.01,53170.73,-0.04,0
2022-06-10,53170.73,53201.38,53136.98,53201.38,0.06,0
2022-06-14,53201.38,53202.13,53097.77,53114.65,-0.16,0
2022-06-15,53113.64,53113.64,52773.2,52775.4,-0.64,0
2022-06-16,52775.4,52783.52,52374.04,52411.09,-0.69,0
2022-06-17,52411.09,52451.43,51755.18,51778.08,-1.21,0
2022-06-20,51778.08,51804.21,50750.6,50756.74,-1.97,0
2022-06-21,50755.98,51213.17,50532.29,51091.75,0.66,0
2022-06-22,51093.23,51377.21,50628.4,51377.21,0.56,0
2022-06-23,51377.21,51740.21,51375.06,51618.73,0.47,0
2022-06-24,51618.73,51708.52,51618.73,51705.61,0.17,0
2022-06-27,51705.61,51986.94,51703.49,51962.85,0.5,0
2022-06-28,51962.85,51975.06,51779.76,51803.98,-0.31,0
2022-06-29,51803.98,51810.45,51789.9,51802.48,-0.0,0
2022-06-30,51802.48,51991.27,51759.56,51817.59,0.03,0
2022-07-01,51817.59,51829.67,51769.02,51829.67,0.02,0
2022-07-04,51829.67,51871.89,51713.99,51791.45,-0.07,0
2022-07-05,51795.23,51807.97,51571.37,51586.5,-0.4,0
