"Date","Price","Open","High","Low","Vol.","Change %"
"23/09/2022","0.32","0.35","0.32","0.32","184.81K","-8.57%"
"12/09/2022","0.35","0.35","0.32","0.32","6.00K","0.00%"
"06/09/2022","0.35","0.35","0.32","0.32","59.00K","0.00%"
"30/08/2022","0.35","0.35","0.32","0.32","16.20K","0.00%"
"29/08/2022","0.35","0.35","0.32","0.32","7.19K","0.00%"
"26/08/2022","0.35","0.35","0.38","0.38","3.00K","0.00%"
"25/08/2022","0.35","0.35","0.36","0.36","22.00K","0.00%"
"24/08/2022","0.35","0.35","0.32","0.32","14.00K","0.00%"
"19/08/2022","0.35","0.35","0.38","0.38","12.10K","0.00%"
"17/08/2022","0.35","0.35","0.32","0.32","12.40K","0.00%"
"15/08/2022","0.35","0.35","0.32","0.32","12.00K","0.00%"
"12/08/2022","0.35","0.35","0.32","0.32","0.70K","0.00%"
"10/08/2022","0.35","0.35","0.35","0.35","25.00K","0.00%"
"09/08/2022","0.35","0.35","0.35","0.35","5.00K","0.00%"
"08/08/2022","0.35","0.35","0.38","0.38","20.00K","0.00%"
"04/08/2022","0.35","0.35","0.38","0.38","3.00K","0.00%"
"03/08/2022","0.35","0.35","0.32","0.32","2.00K","0.00%"
"01/08/2022","0.35","0.35","0.38","0.38","1.00K","0.00%"
"28/07/2022","0.35","0.35","0.38","0.38","6.00K","0.00%"
"25/07/2022","0.35","0.35","0.32","0.32","50.00K","0.00%"
"22/07/2022","0.35","0.35","0.35","0.32","76.42K","0.00%"
"21/07/2022","0.35","0.35","0.38","0.32","3.80K","0.00%"
"20/07/2022","0.35","0.35","0.38","0.38","1.32K","0.00%"
"18/07/2022","0.35","0.35","0.32","0.32","46.76K","0.00%"
"14/07/2022","0.35","0.35","0.32","0.32","0.60K","0.00%"
"13/07/2022","0.35","0.35","0.35","0.35","1.25K","0.00%"
"08/07/2022","0.35","0.35","0.32","0.32","0.20K","0.00%"
"07/07/2022","0.35","0.35","0.35","0.32","16.91K","0.00%"
"06/07/2022","0.35","0.35","0.35","0.35","4.30K","0.00%"
"05/07/2022","0.35","0.35","0.35","0.35","1.70K","0.00%"
"29/06/2022","0.35","0.35","0.38","0.32","24.00K","0.00%"
"28/06/2022","0.35","0.35","0.32","0.32","6.00K","0.00%"
"24/06/2022","0.35","0.35","0.32","0.32","0.40K","0.00%"
"22/06/2022","0.35","0.35","0.33","0.32","26.30K","0.00%"
"21/06/2022","0.35","0.35","0.38","0.33","0.80K","0.00%"
"20/06/2022","0.35","0.35","0.33","0.32","112.50K","0.00%"
"17/06/2022","0.35","0.35","0.35","0.33","55.51K","0.00%"
"16/06/2022","0.35","0.35","0.35","0.33","28.48K","0.00%"
"15/06/2022","0.35","0.35","0.35","0.32","46.49K","0.00%"
"14/06/2022","0.35","0.32","0.35","0.35","143.38K","9.38%"
"09/06/2022","0.32","0.32","0.35","0.35","55.43K","0.00%"
"07/06/2022","0.32","0.32","0.35","0.33","3.29K","0.00%"
"06/06/2022","0.32","0.32","0.35","0.35","24.07K","0.00%"
"03/06/2022","0.32","0.32","0.35","0.35","12.74K","0.00%"
"01/06/2022","0.32","0.32","0.35","0.35","4.00K","0.00%"
"30/05/2022","0.32","0.32","0.30","0.30","6.20K","0.00%"
"26/05/2022","0.32","0.32","0.35","0.35","10.40K","0.00%"
"25/05/2022","0.32","0.32","0.32","0.32","0.44K","0.00%"
"24/05/2022","0.32","0.32","0.35","0.35","38.50K","0.00%"
"23/05/2022","0.32","0.32","0.30","0.30","1.00K","0.00%"
"19/05/2022","0.32","0.32","0.33","0.31","22.04K","0.00%"
"18/05/2022","0.32","0.32","0.35","0.35","10.44K","0.00%"
"17/05/2022","0.32","0.32","0.35","0.35","3.00K","0.00%"
"16/05/2022","0.32","0.32","0.35","0.33","18.55K","0.00%"
"13/05/2022","0.32","0.32","0.35","0.35","4.45K","0.00%"
"12/05/2022","0.32","0.32","0.35","0.35","5.00K","0.00%"
"11/05/2022","0.32","0.32","0.32","0.32","165.88K","0.00%"
"10/05/2022","0.32","0.31","0.32","0.28","494.79K","3.23%"
"09/05/2022","0.31","0.33","0.31","0.31","502.14K","-6.06%"
"06/05/2022","0.33","0.33","0.36","0.36","6.53K","0.00%"
"28/04/2022","0.33","0.33","0.33","0.31","26.15K","0.00%"
"27/04/2022","0.33","0.33","0.35","0.33","1.12M","0.00%"
"25/04/2022","0.33","0.33","0.33","0.32","7.80K","0.00%"
"22/04/2022","0.33","0.33","0.33","0.33","220.19K","0.00%"
"21/04/2022","0.33","0.33","0.36","0.36","2.00K","0.00%"
"20/04/2022","0.33","0.36","0.34","0.33","4.02M","-8.33%"
"19/04/2022","0.36","0.36","0.38","0.33","17.10K","0.00%"
"14/04/2022","0.36","0.36","0.38","0.38","13.00K","0.00%"
"13/04/2022","0.36","0.39","0.36","0.36","341.42K","-7.69%"
"12/04/2022","0.39","0.39","0.36","0.36","0.02K","0.00%"
"07/04/2022","0.39","0.39","0.38","0.38","13.00K","0.00%"
"05/04/2022","0.39","0.39","0.36","0.36","7.99K","0.00%"
"04/04/2022","0.39","0.39","0.36","0.36","5.10K","0.00%"
"01/04/2022","0.39","0.39","0.38","0.36","21.46K","0.00%"
"31/03/2022","0.39","0.39","0.36","0.36","5.22K","0.00%"
"30/03/2022","0.39","0.39","0.38","0.38","20.31K","0.00%"
"28/03/2022","0.39","0.39","0.38","0.36","40.80K","0.00%"
"25/03/2022","0.39","0.39","0.39","0.39","293.39K","0.00%"
"21/03/2022","0.39","0.39","0.39","0.38","0.60K","0.00%"
"18/03/2022","0.39","0.39","0.36","0.36","0.40K","0.00%"
"16/03/2022","0.39","0.39","0.39","0.39","0.30K","0.00%"
"14/03/2022","0.39","0.39","0.36","0.36","21.17K","0.00%"
"11/03/2022","0.39","0.39","0.36","0.36","10.30K","0.00%"
"10/03/2022","0.39","0.39","0.39","0.36","51.56K","0.00%"
"08/03/2022","0.39","0.39","0.36","0.36","3.44K","0.00%"
"04/03/2022","0.39","0.39","0.36","0.36","13.40K","0.00%"
"03/03/2022","0.39","0.39","0.36","0.36","54.93K","0.00%"
"02/03/2022","0.39","0.39","0.40","0.36","7.52K","0.00%"
"01/03/2022","0.39","0.42","0.39","0.39","1.11M","-7.14%"
"28/02/2022","0.42","0.39","0.42","0.42","378.61K","7.69%"
"25/02/2022","0.39","0.39","0.36","0.36","68.11K","0.00%"
"24/02/2022","0.39","0.39","0.36","0.36","2.00K","0.00%"
"23/02/2022","0.39","0.39","0.39","0.36","37.10K","0.00%"
"22/02/2022","0.39","0.39","0.39","0.36","28.00K","0.00%"
"21/02/2022","0.39","0.39","0.42","0.36","336.55K","0.00%"
"18/02/2022","0.39","0.39","0.37","0.37","11.80K","0.00%"
"17/02/2022","0.39","0.39","0.37","0.37","50.00K","0.00%"
"16/02/2022","0.39","0.39","0.39","0.37","27.93K","0.00%"
"15/02/2022","0.39","0.39","0.39","0.39","14.00K","0.00%"
"14/02/2022","0.39","0.39","0.42","0.37","178.05K","0.00%"
"11/02/2022","0.39","0.39","0.42","0.41","150.00K","0.00%"
"10/02/2022","0.39","0.39","0.42","0.38","2.57M","0.00%"
"09/02/2022","0.39","0.36","0.39","0.38","1.12M","8.33%"
"08/02/2022","0.36","0.33","0.36","0.36","215.00K","9.09%"
"07/02/2022","0.33","0.30","0.33","0.33","1.34M","10.00%"
"04/02/2022","0.30","0.30","0.31","0.31","32.71K","0.00%"
"03/02/2022","0.30","0.30","0.30","0.28","28.00K","0.00%"
"02/02/2022","0.30","0.30","0.30","0.28","36.20K","0.00%"
"01/02/2022","0.30","0.30","0.33","0.30","373.00K","0.00%"
"31/01/2022","0.30","0.30","0.30","0.28","27.76K","0.00%"
"28/01/2022","0.30","0.30","0.33","0.28","52.25K","0.00%"
"27/01/2022","0.30","0.30","0.28","0.28","19.84K","0.00%"
"26/01/2022","0.30","0.31","0.30","0.30","480.63K","-3.23%"
"25/01/2022","0.31","0.31","0.30","0.30","13.63K","0.00%"
"24/01/2022","0.31","0.31","0.33","0.28","30.00K","0.00%"
"21/01/2022","0.31","0.32","0.32","0.29","636.00K","-3.12%"
"20/01/2022","0.32","0.32","0.30","0.30","12.02K","0.00%"
"19/01/2022","0.32","0.32","0.34","0.34","72.00K","0.00%"
"18/01/2022","0.32","0.34","0.32","0.32","582.52K","-5.88%"
"17/01/2022","0.34","0.31","0.34","0.34","313.04K","9.68%"
"14/01/2022","0.31","0.34","0.31","0.31","100.00K","-8.82%"
"13/01/2022","0.34","0.34","0.34","0.34","352.31K","0.00%"
"12/01/2022","0.34","0.37","0.34","0.34","518.00K","-8.11%"
"10/01/2022","0.37","0.37","0.40","0.40","1.00K","0.00%"
"06/01/2022","0.37","0.41","0.37","0.37","127.97K","-9.76%"
"05/01/2022","0.41","0.41","0.37","0.37","6.60K","0.00%"
"04/01/2022","0.41","0.45","0.41","0.41","250.31K","-8.89%"
"24/12/2021","0.45","0.45","0.48","0.48","0.20K","0.00%"
"21/12/2021","0.45","0.45","0.45","0.45","25.04K","0.00%"
"20/12/2021","0.45","0.45","0.48","0.48","21.00K","0.00%"
"15/12/2021","0.45","0.45","0.41","0.41","94.00K","0.00%"
"10/12/2021","0.45","0.45","0.41","0.41","10.05K","0.00%"
"07/12/2021","0.45","0.45","0.41","0.41","2.38K","0.00%"
"06/12/2021","0.45","0.45","0.41","0.41","0.60K","0.00%"
"26/11/2021","0.45","0.45","0.41","0.41","23.76K","0.00%"
"19/11/2021","0.45","0.45","0.41","0.41","9.00K","0.00%"
"18/11/2021","0.45","0.45","0.41","0.41","0.30K","0.00%"
"11/11/2021","0.45","0.45","0.41","0.41","8.00K","0.00%"
"08/11/2021","0.45","0.45","0.41","0.41","0.10K","0.00%"
"03/11/2021","0.45","0.45","0.45","0.45","0.03K","0.00%"
"02/11/2021","0.45","0.45","0.45","0.41","52.16K","0.00%"
"01/11/2021","0.45","0.45","0.42","0.41","52.00K","0.00%"
"28/10/2021","0.45","0.45","0.45","0.41","11.15K","0.00%"
"27/10/2021","0.45","0.45","0.41","0.41","4.18K","0.00%"
"18/10/2021","0.45","0.45","0.41","0.41","25.00K","0.00%"
"12/10/2021","0.45","0.45","0.44","0.44","0.02K","0.00%"
"08/10/2021","0.45","0.45","0.45","0.45","2.00K","0.00%"
"05/10/2021","0.45","0.45","0.44","0.44","100.00K","0.00%"
"04/10/2021","0.45","0.45","0.45","0.45","50.00K","0.00%"
"29/09/2021","0.45","0.45","0.44","0.44","1.40K","0.00%"
"28/09/2021","0.45","0.45","0.41","0.41","40.00K","0.00%"
"21/09/2021","0.45","0.45","0.41","0.41","2.00K","0.00%"
"13/09/2021","0.45","0.45","0.44","0.44","0.10K","0.00%"
"02/09/2021","0.45","0.45","0.41","0.41","3.20K","0.00%"
"20/08/2021","0.45","0.45","0.41","0.41","98.80K","0.00%"
"17/08/2021","0.45","0.45","0.46","0.41","11.00K","0.00%"
"13/08/2021","0.45","0.45","0.46","0.41","212.76K","0.00%"
"12/08/2021","0.45","0.45","0.45","0.42","156.70K","0.00%"
"11/08/2021","0.45","0.45","0.48","0.42","64.17K","0.00%"
"10/08/2021","0.45","0.47","0.45","0.45","670.44K","-4.26%"
"09/08/2021","0.47","0.45","0.47","0.47","3.07M","4.44%"
"06/08/2021","0.45","0.45","0.42","0.41","4.93K","0.00%"
"05/08/2021","0.45","0.45","0.43","0.41","48.80K","0.00%"
"04/08/2021","0.45","0.45","0.45","0.45","1.10M","0.00%"
"03/08/2021","0.45","0.45","0.47","0.41","18.96K","0.00%"
"02/08/2021","0.45","0.45","0.48","0.48","20.00K","0.00%"
"30/07/2021","0.45","0.49","0.45","0.45","840.35K","-8.16%"
"29/07/2021","0.49","0.49","0.45","0.45","104.00K","0.00%"
"28/07/2021","0.49","0.49","0.45","0.45","41.80K","0.00%"
"27/07/2021","0.49","0.49","0.49","0.45","50.69K","0.00%"
"26/07/2021","0.49","0.47","0.49","0.49","126.00K","4.26%"
"23/07/2021","0.47","0.47","0.45","0.43","10.76K","0.00%"
"22/07/2021","0.47","0.47","0.47","0.47","150.00K","0.00%"
"19/07/2021","0.47","0.47","0.47","0.47","968.35K","0.00%"
"16/07/2021","0.47","0.47","0.49","0.43","56.19K","0.00%"
"14/07/2021","0.47","0.47","0.43","0.43","3.00K","0.00%"
"13/07/2021","0.47","0.47","0.47","0.47","200.70K","0.00%"
"12/07/2021","0.47","0.47","0.43","0.43","0.50K","0.00%"
"09/07/2021","0.47","0.47","0.50","0.43","1.10M","0.00%"
"08/07/2021","0.47","0.47","0.50","0.43","45.08K","0.00%"
"07/07/2021","0.47","0.47","0.47","0.47","692.80K","0.00%"
"05/07/2021","0.47","0.47","0.43","0.43","2.00K","0.00%"
"01/07/2021","0.47","0.47","0.43","0.43","50.00K","0.00%"
"24/06/2021","0.47","0.47","0.45","0.45","12.00K","0.00%"
"23/06/2021","0.47","0.47","0.43","0.43","19.64K","0.00%"
"21/06/2021","0.47","0.47","0.45","0.45","0.10K","0.00%"
"18/06/2021","0.47","0.47","0.45","0.45","100.00K","0.00%"
"17/06/2021","0.47","0.47","0.47","0.47","","0.00%"
"09/06/2021","0.47","0.47","0.45","0.45","10.00K","0.00%"
"08/06/2021","0.47","0.47","0.46","0.43","15.52K","0.00%"
"04/06/2021","0.47","0.47","0.44","0.44","0.60K","0.00%"
"03/06/2021","0.47","0.47","0.46","0.43","249.30K","0.00%"
"02/06/2021","0.47","0.47","0.43","0.43","13.28K","0.00%"
"01/06/2021","0.47","0.47","0.46","0.46","30.00K","0.00%"
"31/05/2021","0.47","0.47","0.46","0.46","5.04K","0.00%"
"28/05/2021","0.47","0.47","0.46","0.46","0.10K","0.00%"
"27/05/2021","0.47","0.47","0.43","0.43","3.00K","0.00%"
"26/05/2021","0.47","0.47","0.43","0.43","0.26K","0.00%"
"25/05/2021","0.47","0.47","0.50","0.43","10.85K","0.00%"
"24/05/2021","0.47","0.47","0.50","0.47","55.88K","0.00%"
"21/05/2021","0.47","0.47","0.47","0.47","739.80K","0.00%"
"20/05/2021","0.47","0.52","0.50","0.47","1.31M","-9.62%"
"19/05/2021","0.52","0.50","0.52","0.52","109.48K","4.00%"
"18/05/2021","0.50","0.54","0.54","0.50","1.52M","-7.41%"
"17/05/2021","0.54","0.54","0.59","0.54","175.77K","0.00%"
"14/05/2021","0.54","0.54","0.54","0.54","126.92K","0.00%"
"11/05/2021","0.54","0.54","0.54","0.54","27.04K","0.00%"
"10/05/2021","0.54","0.54","0.54","0.54","21.04K","0.00%"
"07/05/2021","0.54","0.59","0.55","0.54","587.14K","-8.47%"
"06/05/2021","0.59","0.59","0.55","0.55","20.00K","0.00%"
"05/05/2021","0.59","0.59","0.61","0.55","35.60K","0.00%"
"04/05/2021","0.59","0.59","0.55","0.55","3.99K","0.00%"
"30/04/2021","0.59","0.65","0.60","0.59","553.00K","-9.23%"
"29/04/2021","0.65","0.60","0.65","0.65","534.10K","8.33%"
"28/04/2021","0.60","0.60","0.60","0.55","1.08M","0.00%"
"26/04/2021","0.60","0.60","0.60","0.60","0.02K","0.00%"
"23/04/2021","0.60","0.60","0.60","0.54","37.18K","0.00%"
"22/04/2021","0.60","0.66","0.60","0.60","100.00K","-9.09%"
"20/04/2021","0.66","0.66","0.60","0.60","20.80K","0.00%"
"19/04/2021","0.66","0.66","0.64","0.60","14.36K","0.00%"
"16/04/2021","0.66","0.66","0.60","0.60","3.40K","0.00%"
"14/04/2021","0.66","0.66","0.60","0.60","15.00K","0.00%"
"13/04/2021","0.66","0.66","0.64","0.60","10.02K","0.00%"
"12/04/2021","0.66","0.66","0.64","0.64","4.12K","0.00%"
"08/04/2021","0.66","0.66","0.64","0.64","0.23K","0.00%"
"07/04/2021","0.66","0.66","0.64","0.64","0.46K","0.00%"
"31/03/2021","0.66","0.66","0.60","0.60","5.54K","0.00%"
"30/03/2021","0.66","0.66","0.60","0.60","2.06K","0.00%"
"29/03/2021","0.66","0.66","0.64","0.60","30.78K","0.00%"
"26/03/2021","0.66","0.66","0.60","0.60","4.22K","0.00%"
"25/03/2021","0.66","0.66","0.60","0.60","66.78K","0.00%"
"24/03/2021","0.66","0.66","0.72","0.60","33.92K","0.00%"
"23/03/2021","0.66","0.66","0.64","0.64","0.25K","0.00%"
"22/03/2021","0.66","0.66","0.64","0.60","102.25K","0.00%"
"19/03/2021","0.66","0.66","0.63","0.60","13.57K","0.00%"
"18/03/2021","0.66","0.66","0.64","0.60","21.85K","0.00%"
"16/03/2021","0.66","0.66","0.60","0.60","43.08K","0.00%"
"15/03/2021","0.66","0.66","0.60","0.60","24.00K","0.00%"
"11/03/2021","0.66","0.66","0.60","0.60","20.20K","0.00%"
"10/03/2021","0.66","0.66","0.60","0.60","40.00K","0.00%"
"08/03/2021","0.66","0.66","0.64","0.60","0.49K","0.00%"
"03/03/2021","0.66","0.66","0.60","0.60","14.92K","0.00%"
"02/03/2021","0.66","0.66","0.65","0.60","2.07K","0.00%"
"01/03/2021","0.66","0.66","0.72","0.60","0.11K","0.00%"
"26/02/2021","0.66","0.73","0.66","0.66","277.59K","-9.59%"
"25/02/2021","0.73","0.73","0.66","0.66","100.00K","0.00%"
"24/02/2021","0.73","0.73","0.75","0.66","33.07K","0.00%"
"23/02/2021","0.73","0.81","0.73","0.73","343.70K","-9.88%"
"22/02/2021","0.81","0.81","0.89","0.73","42.02K","0.00%"
"19/02/2021","0.81","0.81","0.73","0.73","105.64K","0.00%"
"17/02/2021","0.81","0.81","0.73","0.73","1.00K","0.00%"
"16/02/2021","0.81","0.81","0.89","0.73","140.01K","0.00%"
"10/02/2021","0.81","0.90","0.81","0.81","200.00K","-10.00%"
"09/02/2021","0.90","0.90","0.81","0.81","31.00K","0.00%"
"08/02/2021","0.90","0.90","0.81","0.81","0.03K","0.00%"
"05/02/2021","0.90","0.90","0.81","0.81","0.25K","0.00%"
"04/02/2021","0.90","0.90","0.81","0.81","15.80K","0.00%"
"03/02/2021","0.90","0.90","0.81","0.81","84.00K","0.00%"
"02/02/2021","0.90","0.90","0.81","0.81","0.10K","0.00%"
"22/01/2021","0.90","0.90","0.90","0.81","12.00K","0.00%"
"21/01/2021","0.90","0.90","0.81","0.81","100.00K","0.00%"
"20/01/2021","0.90","1.00","0.90","0.90","294.07K","-10.00%"
"19/01/2021","1.00","1.00","0.90","0.90","119.97K","0.00%"
"18/01/2021","1.00","1.00","0.90","0.90","55.00K","0.00%"
"15/01/2021","1.00","1.00","1.10","0.90","59.40K","0.00%"
"12/01/2021","1.00","1.00","1.10","1.10","1.05K","0.00%"
"06/01/2021","1.00","1.00","0.95","0.90","18.60K","0.00%"
"29/12/2020","1.00","1.00","0.90","0.90","0.55K","0.00%"
"23/12/2020","1.00","1.00","1.00","1.00","3.64K","0.00%"
"21/12/2020","1.00","1.00","1.00","1.00","2.09K","0.00%"
"18/12/2020","1.00","1.00","0.90","0.90","10.00K","400.00%"
"16/10/2020","0.20","0.20","0.20","0.20","3.89M","0.00%"
"13/10/2020","0.20","0.20","0.20","0.20","0.20K","0.00%"
"07/10/2020","0.20","0.20","0.20","0.20","5.00K","0.00%"
"05/10/2020","0.20","0.20","0.20","0.20","4.00K","0.00%"
"02/10/2020","0.20","0.20","0.20","0.20","1.50K","0.00%"
"29/09/2020","0.20","0.20","0.20","0.20","3.00K","0.00%"
"28/09/2020","0.20","0.20","0.20","0.20","0.92K","0.00%"
"25/09/2020","0.20","0.20","0.20","0.20","0.11K","0.00%"
"24/09/2020","0.20","0.20","0.20","0.20","3.00K","0.00%"
"23/09/2020","0.20","0.20","0.20","0.20","0.27K","0.00%"
"17/09/2020","0.20","0.20","0.20","0.20","0.68K","0.00%"
"11/09/2020","0.20","0.20","0.20","0.20","3.00K","0.00%"
"09/09/2020","0.20","0.20","0.20","0.20","3.00K","0.00%"
"08/09/2020","0.20","0.20","0.20","0.20","3.00K","0.00%"
"07/09/2020","0.20","0.20","0.20","0.20","6.08K","0.00%"
"02/09/2020","0.20","0.20","0.20","0.20","0.23K","0.00%"
"31/08/2020","0.20","0.20","0.20","0.20","2.00K","0.00%"
"28/08/2020","0.20","0.20","0.20","0.20","5.00K","0.00%"
"26/08/2020","0.20","0.20","0.20","0.20","88.50K","0.00%"
"18/08/2020","0.20","0.20","0.20","0.20","3.50K","0.00%"
"12/08/2020","0.20","0.21","0.20","0.20","100.00K","-4.76%"
"11/08/2020","0.21","0.21","0.21","0.20","31.00K","0.00%"
"10/08/2020","0.21","0.20","0.21","0.21","101.10K","5.00%"
"07/08/2020","0.20","0.20","0.21","0.20","31.00K","0.00%"
"06/08/2020","0.20","0.20","0.20","0.20","2.00K","0.00%"
"05/08/2020","0.20","0.20","0.20","0.20","10.00K","0.00%"
"04/08/2020","0.20","0.20","0.21","0.21","20.00K","0.00%"
"03/08/2020","0.20","0.22","0.21","0.20","3.23M","-9.09%"
"28/07/2020","0.22","0.22","0.20","0.20","180.00K","0.00%"
"24/07/2020","0.22","0.22","5.00","0.20","5.00K","0.00%"
"23/07/2020","0.22","0.22","0.20","0.20","4.93K","0.00%"
"22/07/2020","0.22","0.22","0.20","0.20","2.08K","0.00%"
"20/07/2020","0.22","0.22","0.22","0.22","0.83K","0.00%"
"16/07/2020","0.22","0.22","0.22","0.22","100.43K","0.00%"
"15/07/2020","0.22","0.20","0.22","0.22","210.00K","10.00%"
"07/07/2020","0.20","0.20","0.20","0.20","10.00K","0.00%"
"06/07/2020","0.20","0.20","0.20","0.20","10.00K","0.00%"
"03/07/2020","0.20","0.20","0.20","0.20","9.50K","0.00%"
"02/07/2020","0.20","0.20","0.20","0.20","9.00K","0.00%"
"01/07/2020","0.20","0.20","0.20","0.20","9.00K","0.00%"
"30/06/2020","0.20","0.20","0.20","0.20","11.65K","0.00%"
"29/06/2020","0.20","0.20","0.20","0.20","1.50K","0.00%"
"26/06/2020","0.20","0.20","0.20","0.20","10.00K","0.00%"
"25/06/2020","0.20","0.20","0.20","0.20","2.00K","0.00%"
"18/06/2020","0.20","0.20","0.20","0.20","8.00K","0.00%"
"09/06/2020","0.20","0.20","0.21","0.21","70.00K","0.00%"
"04/06/2020","0.20","0.20","0.20","0.20","3.00K","0.00%"
"01/06/2020","0.20","0.20","0.21","0.21","0.02K","0.00%"
"28/05/2020","0.20","0.20","0.20","0.20","100.00K","0.00%"
"27/05/2020","0.20","0.20","0.21","0.21","33.40K","0.00%"
"22/05/2020","0.20","0.22","0.20","0.20","743.49K","-9.09%"
"21/05/2020","0.22","0.20","0.22","0.20","1.75M","10.00%"
"12/05/2020","0.20","0.20","0.20","0.20","1.15K","0.00%"
"29/04/2020","0.20","0.20","0.20","0.20","24.65K","0.00%"
"27/04/2020","0.20","0.20","0.20","0.20","0.09K","0.00%"
"24/04/2020","0.20","0.20","0.20","0.20","403.24K","0.00%"
"23/04/2020","0.20","0.20","0.20","0.20","1.10M","0.00%"
"22/04/2020","0.20","0.20","0.20","0.20","250.41K","0.00%"
"21/04/2020","0.20","0.20","0.20","0.20","1.14K","0.00%"
"16/04/2020","0.20","0.20","0.20","0.20","0.91K","0.00%"
"09/04/2020","0.20","0.20","0.20","0.20","15.00K","0.00%"
"08/04/2020","0.20","0.20","0.20","0.20","14.45K","0.00%"
"31/03/2020","0.20","0.20","0.20","0.20","101.00K","0.00%"
"25/03/2020","0.20","0.20","0.20","0.20","94.00K","0.00%"
"24/03/2020","0.20","0.20","0.20","0.20","68.00K","0.00%"
"23/03/2020","0.20","0.20","0.20","0.20","8.00K","0.00%"
"11/03/2020","0.20","0.20","0.00","0.00","0.10K","0.00%"
"05/03/2020","0.20","0.20","0.20","0.20","423.00K","0.00%"
"03/03/2020","0.20","0.20","0.00","0.00","20.00K","0.00%"
"02/03/2020","0.20","0.20","0.00","0.00","2.00K","0.00%"
"26/02/2020","0.20","0.20","0.20","0.20","251.36K","0.00%"
"21/02/2020","0.20","0.20","0.00","0.00","8.00K","0.00%"
"13/02/2020","0.20","0.20","0.00","0.00","0.10K","0.00%"
"12/02/2020","0.20","0.20","0.00","0.00","1.00K","0.00%"
"10/02/2020","0.20","0.20","0.20","0.20","2.00M","0.00%"
"07/02/2020","0.20","0.20","0.00","0.00","0.91K","0.00%"
"06/02/2020","0.20","0.20","0.00","0.00","2.00K","0.00%"
"04/02/2020","0.20","0.20","0.00","0.00","43.50K","0.00%"
"30/01/2020","0.20","0.20","0.00","0.00","45.46K","0.00%"
"29/01/2020","0.20","0.20","0.00","0.00","0.01K","0.00%"
"28/01/2020","0.20","0.20","0.00","0.00","5.00K","0.00%"
"27/01/2020","0.20","0.20","0.20","0.20","100.00K","0.00%"
"24/01/2020","0.20","0.20","0.00","0.00","2.45K","0.00%"
"23/01/2020","0.20","0.20","0.00","0.00","4.50K","0.00%"
"16/01/2020","0.20","0.20","0.00","0.00","2.50K","0.00%"
"15/01/2020","0.20","0.20","0.00","0.00","7.36K","0.00%"
"14/01/2020","0.20","0.20","0.00","0.00","2.00K","0.00%"
"13/01/2020","0.20","0.20","0.00","0.00","3.00K","0.00%"
"10/01/2020","0.20","0.20","0.00","0.00","2.00K","0.00%"
"09/01/2020","0.20","0.20","0.20","0.20","2.00M","0.00%"
"08/01/2020","0.20","0.20","0.00","0.00","10.40K","0.00%"
"07/01/2020","0.20","0.20","0.00","0.00","50.00K","0.00%"
"06/01/2020","0.20","0.20","0.00","0.00","3.00K","0.00%"
"03/01/2020","0.20","0.20","0.20","0.20","817.00K","0.00%"
"02/01/2020","0.20","0.20","0.00","0.00","5.00K","0.00%"
"31/12/2019","0.20","0.20","0.00","0.00","5.00K","0.00%"
"30/12/2019","0.20","0.20","0.00","0.00","3.02K","0.00%"
"27/12/2019","0.20","0.20","0.00","0.00","4.00K","0.00%"
"23/12/2019","0.20","0.20","0.00","0.00","7.00K","0.00%"
"20/12/2019","0.20","0.20","0.00","0.00","2.00K","0.00%"
"17/12/2019","0.20","0.20","0.00","0.00","0.90K","0.00%"
"13/12/2019","0.20","0.20","0.00","0.00","2.00K","0.00%"
"11/12/2019","0.20","0.20","0.00","0.00","1.50K","0.00%"
"06/12/2019","0.20","0.20","0.00","0.00","20.00K","0.00%"
"04/12/2019","0.20","0.20","0.00","0.00","2.00K","0.00%"
"22/11/2019","0.20","0.20","0.00","0.00","0.50K","0.00%"
"21/11/2019","0.20","0.20","0.00","0.00","0.14K","0.00%"
"19/11/2019","0.20","0.20","0.00","0.00","28.00K","0.00%"
"18/11/2019","0.20","0.20","0.00","0.00","1.00K","0.00%"
"14/11/2019","0.20","0.20","0.20","0.20","200.00K","0.00%"
"13/11/2019","0.20","0.20","0.00","0.00","4.50K","0.00%"
"08/11/2019","0.20","0.20","0.00","0.00","4.00K","0.00%"
"05/11/2019","0.20","0.20","0.20","0.20","1.17M","0.00%"
"31/10/2019","0.20","0.20","0.00","0.00","4.60K","0.00%"
"30/10/2019","0.20","0.20","0.00","0.00","30.10K","0.00%"
"25/10/2019","0.20","0.20","0.00","0.00","11.50K","0.00%"
"23/10/2019","0.20","0.20","0.00","0.00","0.50K","0.00%"
"21/10/2019","0.20","0.20","0.00","0.00","9.40K","0.00%"
"17/10/2019","0.20","0.20","0.00","0.00","0.50K","0.00%"
"10/10/2019","0.20","0.20","0.00","0.00","1.05K","0.00%"
"04/10/2019","0.20","0.20","0.00","0.00","5.40K","0.00%"
"02/10/2019","0.20","0.20","0.20","0.20","210.00K","0.00%"
"27/09/2019","0.20","0.20","0.00","0.00","2.00K","0.00%"
"24/09/2019","0.20","0.20","0.00","0.00","27.27K","0.00%"
"20/09/2019","0.20","0.20","0.00","0.00","1.00K","0.00%"
"17/09/2019","0.20","0.20","0.00","0.00","45.00K","0.00%"
"13/09/2019","0.20","0.20","0.00","0.00","1.00K","0.00%"
